pin,slack
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/CFG_34:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/empty_r_RNIVS481:A,41554
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/empty_r_RNIVS481:B,43226
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/empty_r_RNIVS481:C,40024
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/empty_r_RNIVS481:D,40233
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/empty_r_RNIVS481:Y,40024
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_90:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_90:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_90:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_90:IPA,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_90:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_i_a2[0]:A,39050
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_i_a2[0]:B,40231
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_i_a2[0]:C,36906
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_i_a2[0]:D,37400
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/data_rd_3_i_a2[0]:Y,36906
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_a2_12_0:A,40550
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_a2_12_0:B,40500
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_a2_12_0:C,39128
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_a2_12_0:D,36163
cmam_if_wrap_0/cmam_if/nif/nmc2/ntx/crc_7_201_i_0_a2_12_0:Y,36163
cmam_if_wrap_0/cmam_if/am_if/un1_training_cntr6_0_a2_0_RNI2G09[0]:A,41737
cmam_if_wrap_0/cmam_if/am_if/un1_training_cntr6_0_a2_0_RNI2G09[0]:B,44981
cmam_if_wrap_0/cmam_if/am_if/un1_training_cntr6_0_a2_0_RNI2G09[0]:Y,41737
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:A,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:B,46231
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:C,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:CC,45447
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:D,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:P,
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:S,45447
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_cry[4]:UB,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[8]:A,46309
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[8]:B,45102
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[8]:C,46322
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/word_4[8]:Y,45102
GPIO3_R_obuf/U0/U_IOPAD:D,
GPIO3_R_obuf/U0/U_IOPAD:E,
GPIO3_R_obuf/U0/U_IOPAD:PAD,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CC[0],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CC[1],45923
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CC[2],45849
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CC[3],45527
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CC[4],45447
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CC[5],45388
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:CI,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[0],45388
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[10],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[11],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[1],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[2],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[3],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[4],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[5],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[6],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[7],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[8],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:P[9],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[0],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[10],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[11],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[1],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[2],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[3],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[4],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[5],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[6],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[7],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[8],
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r_s_590_CC_0:UB[9],
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_9:EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/FF_9:IPENn,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_24:CLK,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_24:IPCLKn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_12:B,47546
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_12:C,47615
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_12:IPB,47546
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_12:IPC,47615
cmam_if_wrap_0/cmam_if/nif/status_0_sqmuxa_0_a2_0_a2:A,41813
cmam_if_wrap_0/cmam_if/nif/status_0_sqmuxa_0_a2_0_a2:B,43118
cmam_if_wrap_0/cmam_if/nif/status_0_sqmuxa_0_a2_0_a2:C,40354
cmam_if_wrap_0/cmam_if/nif/status_0_sqmuxa_0_a2_0_a2:D,42190
cmam_if_wrap_0/cmam_if/nif/status_0_sqmuxa_0_a2_0_a2:Y,40354
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:A,45493
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:B,45218
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:C,45102
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:CC,45118
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:D,44918
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:P,45077
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:S,45118
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/sc_r_RNI98VT6[5]:UB,44918
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:CLK,47283
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:D,45102
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:EN,41926
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:Q,47283
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word[9]:SLn,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:IPA,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_85:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/bitPos_3_0_0[1]:A,46425
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/bitPos_3_0_0[1]:B,46361
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/bitPos_3_0_0[1]:C,44953
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/bitPos_3_0_0[1]:D,43282
cmam_if_wrap_0/cmam_if/nif/nmc1/nrx/ds/bitPos_3_0_0[1]:Y,43282
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_10:B,47387
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_10:C,
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_10:IPB,47387
cmam_if_wrap_0/cmam_if/nif/nmc3/ackfifo/ACKFIFO_0/genblk20_UI_ram_wrapper_1/U5_syncnonpipe/ACKFIFO_ACKFIFO_0_USRAM_top_R0C0/CFG_10:IPC,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:A,40832
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:B,40791
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPA,40832
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_15:IPB,40791
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:A,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:B,45222
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:C,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:CC,44359
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:D,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:P,
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:S,44359
cmam_if_wrap_0/cmam_if/nif/nmc0/nrx/bitCt_cry[8]:UB,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[10]:A,46309
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[10]:B,45102
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[10]:C,46322
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[10]:Y,45102
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord_RNO[4]:A,46471
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord_RNO[4]:B,45020
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord_RNO[4]:C,44897
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/tmpWord_RNO[4]:Y,44897
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_112:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_112:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_112:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_112:IPA,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_112:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4_1_1[15]:A,45379
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4_1_1[15]:B,45313
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4_1_1[15]:C,45102
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4_1_1[15]:Y,45102
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:A,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:B,45222
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:C,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:CC,44359
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:D,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:P,
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:S,44359
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/bitCt_cry[8]:UB,
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO_1:A,44171
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO_1:B,44073
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO_1:C,44022
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO_1:D,43942
cmam_if_wrap_0/cmam_if/nif/nmc0/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_afull_r_RNO_1:Y,43942
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_7:EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_7:IPENn,
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/state_ns_i_0_0_0[0]:A,45147
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/state_ns_i_0_0_0[0]:B,44997
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/state_ns_i_0_0_0[0]:C,44956
cmam_if_wrap_0/cmam_if/nif/nmc3/ntx/state_ns_i_0_0_0[0]:Y,44956
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:CLK,46495
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:D,47472
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:EN,40094
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:Q,46495
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:SD,
cmam_if_wrap_0/cmam_if/nif/nmc2/ackfifo/ACKFIFO_0/re_set:SLn,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_177:A,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_177:B,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_177:C,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_177:IPA,
NeuroMini_MSS_0/MSS_ADLIB_INST/IP_INTERFACE_177:IPB,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:A,39438
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:B,45343
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:C,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:CC,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:D,
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:P,39438
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:UB,45343
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/un1_sc_r_cry_0:Y,40381
cmam_if_wrap_0/cmam_if/nif/nmc2/adcfifo/ADCFIFO_0/genblk20_UI_ram_wrapper_1/L3_syncnonpipe/ADCFIFO_ADCFIFO_0_LSRAM_top_R0C0/FF_28:EN,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:CLK,46231
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:D,45388
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:EN,46068
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:Q,46231
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:SD,
cmam_if_wrap_0/cmam_if/nif/nmc3/adcfifo/ADCFIFO_0/genblk15_fifo_corefifo_sync_scntr/memwaddr_r[5]:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:ADn,
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:ALn,
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:CLK,45218
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:D,40354
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:EN,
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:LAT,
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:Q,45218
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:SD,
cmam_if_wrap_0/cmam_if/nif/nmc2/txbusy:SLn,
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4[9]:A,46309
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4[9]:B,45102
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4[9]:C,46322
cmam_if_wrap_0/cmam_if/nif/nmc2/nrx/ds/word_4[9]:Y,45102
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_aempty_r_RNO:A,43833
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_aempty_r_RNO:B,45110
cmam_if_wrap_0/cmam_if/nif/nmc0/ackfifo/ACKFIFO_0/genblk15_fifo_corefifo_sync_scntr/genblk5_aempty_r_RNO:Y,43833
cmam_if_wrap_0/cmam_if/nif/cmd_inst/state_RNIV99S3[0]:A,19541
cmam_if_wrap_0/cmam_if/nif/cmd_inst/state_RNIV99S3[0]:B,19520
cmam_if_wrap_0/cmam_if/nif/cmd_inst/state_RNIV99S3[0]:C,15835
cmam_if_wrap_0/cmam_if/nif/cmd_inst/state_RNIV99S3[0]:D,16948
cmam_if_wrap_0/cmam_if/nif/cmd_inst/state_RNIV99S3[0]:Y,15835
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[12]:A,46309
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[12]:B,45102
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[12]:C,46322
cmam_if_wrap_0/cmam_if/nif/nmc3/nrx/ds/word_4[12]:Y,45102
